-0.09367681498828517, 0.999895669165697
0.036429872495450155, 0.6722047928357857
0.23158990372105492, 0.35755527079374927
0.5568566224303986, 0.15415617221215738
1.0772833723653434, -0.055978402289877494
1.9880301847515014, -0.13545394959716006
2.963830340879529, -0.16257996651593887
5.045537340619315, -0.23005746787837733
7.5175644028103115, -0.2127354808301294
9.989591465001308, -0.2347216698825112
14.998698933125166, -0.23289588028220853
20.00780640124903, -0.23762145336534424
24.951860525631023, -0.20297747926884924
30.026021337496754, -0.1946616980641105
35.035128805620616, -0.16007909504661733
39.91412958626074, -0.1515792006048735
44.858183710642734, -0.11693522650837851
49.86729117876661, -0.12166079959151421
55.0065053343742, -0.10030366409890057
60.015612802498055, -0.09847787449859835
64.89461358313818, -0.07032389200653943
69.90372105126205, -0.07504946508967514
74.91282851938591, -0.060120950122497074
79.92193598750977, -0.058295160522194855
84.8009367681499, -0.03014117803013594
89.87509758001562, -0.015274034141958381
94.88420504813949, 0.012757206192095971
