0.01122448979591835, -0.02836879432623718
0.006122448979591813, -2.0141843971631204
0.00408163265306119, -4
0.0030612244897958996, -6.01418439716312
0.0010204081632652906, -8
0.0030612244897958996, -10.070921985815604
0.00408163265306119, -12.085106382978726
0.002040816326530581, -14.042553191489365
0.002040816326530581, -16.05673758865249
0.00918367346938774, -8
0.01836734693877548, -6.01418439716312
0.04081632653061222, -4.028368794326241
0.1, -2.7234042553191493
0.19999999999999998, -1.9574468085106353
0.30102040816326536, -1.5035460992907765
0.40102040816326534, -1.1347517730496435
0.5010204081632654, -0.8226950354609919
0.6010204081632654, -0.5106382978723367
0.7000000000000001, -0.28368794326241087
0.8010204081632655, -0.19858156028368867
0.903061224489796, -0.1702127659574444
1.003061224489796, -0.05673758865247791
0.903061224489796, 0.17021276595744794
0.8000000000000002, 0.25531914893617014
0.7010204081632654, 0.3404255319148959
0.6, 0.42553191489362163
0.5, 0.4822695035461031
0.4, 0.5673758865248253
0.30000000000000004, 0.6241134751773068
0.19897959183673472, 0.6808510638297918
0.1, 0.8794326241134769
